filename,id,matched_label,Turku_NLP,Turku_NLP_sub
it_3.db,8b5bd600517fefd3994547872b1c231e,ID,SP ; OP ; ID,it ; rv ; -
it_3.db,907d75d826aca58b3381e162bdd3217f,SP,SP ; IP,it ; ed
it_3.db,c3806932ca8d980656d7f1448ed5407b,SP,SP ; NA,it ; ne
lt.db,c6c1bfd31b9dabe12883447076e502b8,ID,IN ; ID ; IN,lt ; - ; dtp
lt.db,54783dc954c621b831e5bfcfed4a78ff,ID,IN ; IP ; ID ; OP,fi ; ds ; - ; rv
lt.db,8d3b47a9728fc31633fdf956b26f5ba3,ID,IN ; IP ; ID,oi ; ds ; -
lt.db,3787fadc617f65fffaf7479ff65a61c0,ID,IP ; IN ; ID,ds ; lt ; -
lt.db,89816f411693c86ced49e66fdd514320,ID,IP ; IN ; ID,ds ; lt ; -
lt.db,3aa6296ad82cf7c6be381213c767c21b,ID,IN ; ID,lt ; -
lt.db,62a60c4149de0a7a1d3b4147878d9213,ID,IN ; ID,lt ; -
lt.db,75302346f0ec4bfc4507450f54a663c6,ID,NA ; IN ; ID,on ; lt ; -
lt_2.db,6a766db05ed6197e81df3a5bfcefff45,ID,IN ; ID ; IN,lt ; - ; fi
lt_2.db,b354333765e01b610b8a5abe7c0d5cae,ID,IN ; ID,lt ; -
lt_3.db,2b2b4596ed0f5414b3811fc5c51d9341,ID,IN ; ID,lt ; -
lt_3.db,0e26411489d14380cbbced6ce94408cb,ID,IN ; OP ; ID,dtp ; av ; -
lt_3.db,52c22e6c0c45150718cc1c1f33a941fe,SP,NA ; IN ; SP ; OP,on ; lt ; os ; rs
lt_3.db,1db9127c17f366641ba491d0651dd30a,ID,NA ; IN ; ID,ne ; lt ; -
lt_3.db,0348ba35c0ea22f7868daa9cc315b27f,ID,IN ; ID,lt ; -
LY_clean_dedup.db,4dd5e8693879d55728ed5c2067980c82,ID,OP ; ID ; LY,oo ; - ; -
LY_clean_dedup.db,bf8419496feebcd12448224963dc7cc0,ID,OP ; ID ; IP,oo ; - ; oe
LY_clean_dedup.db,6c253814965900d8e9d15595fb08db48,ID,OP ; ID ; LY,av ; - ; -
LY_clean_dedup.db,fb6d89c918efd9e9a71979e8751d5ecc,ID,LY ; ID,- ; -
LY_clean_dedup.db,f09ee9f14a7aa7dbd39bcb119e0b9dc9,ID,OP ; LY ; ID,rv ; - ; -
LY_clean_dedup.db,ffa380d76b1a91add31670ad76ac1009,ID,LY ; ID,- ; -
LY_clean_dedup.db,8309b62fd4a372581b592059ec46d9e2,ID,LY ; ID,- ; -
LY_clean_dedup.db,9e450967bbb5f4837003df8a3d6cac47,ID,LY ; ID,- ; -
MT.db,c3c446d7a5d4f49c57981955ebd0d7bd,ID,MT ; OP ; ID,- ; rv ; -
nb_2.db,96591cbc72533ed6a5ed5b6c65d23a13,SP,SP,os
nb_2.db,1304bf18cfb7665952b1617ddedf8615,ID,OP ; LY ; ID,ob ; - ; -
nb_2.db,0709fa6196be7e4a358ea26f338c3fd4,ID,NA ; ID,nb ; -
nb_2.db,25a1661c17e4a9d65d4e64e69e28bee2,ID,LY ; ID,- ; -
nb_2.db,926baf2917b5509ab9531958f630f8ed,ID,HI ; ID,re ; -
nb_2.db,4e9da260ce84e73d984611a7c76a173c,ID,HI ; ID,re ; -
nb_2.db,540545bb071c03bb5b264111d753a955,ID,NA ; OP ; ID,nb ; av ; -
nb_2.db,f1921e027a660f45575ae7e55453aad4,ID,HI ; ID,re ; -
nb_2.db,4b06cfc453b4130efc8f3903eb8e73e4,ID,LY ; ID,- ; -
nb_2.db,f07680d1b2d892499fe425b71ec67c61,ID,ID,-
nb_5.db,cdc47ca23e33e2081c0970bf61ffcff3,ID,NA ; OP ; ID,nb ; av ; -
nb_6.db,5e775a6abfc0deb867d26f05d74006ff,ID,NA ; ID,nb ; -
nb_7.db,fe3532924cdc4b183a67e3afaf2a06f0,ID,ID,-
nb_7.db,aa1dfdd8c7656c2acec440e590537443,ID,NA ; HI ; ID,nb ; re ; -
nb_7.db,2a64e7ad278262099920b9c7c2521b95,ID,NA ; ID,nb ; -
New_HI_ID_LY_OP_SP_clean_clean.db,f07138f374f0f5479a93cc57c365affe,SP,NA ; SP,on ; it
New_HI_ID_LY_OP_SP_clean_clean.db,fd8e82effd4781197c8d40fc70ead6aa,ID,IN ; OP ; ID,oi ; oo ; -
New_HI_ID_LY_OP_SP_clean_clean.db,f255f55fec71f653bbcc7bed2b80a842,SP,SP ; OP ; IN,os ; rs ; dtp
New_HI_ID_LY_OP_SP_clean_clean.db,f61dc924777828068278460d0b4bcad8,ID,ID ; IN ; OP,- ; dtp ; av
New_HI_ID_LY_OP_SP_clean_clean.db,fc7cabd0c5f2b90287836ed633fe79f4,SP,SP ; OP,it ; oo
New_HI_ID_LY_OP_SP_clean_clean.db,f22a0e67991120bbde67a1ab4d1be523,ID,OP ; ID,ob ; -
New_HI_ID_LY_OP_SP_clean_clean.db,ef7f90402599a4d2edb918d7432a07db,SP,SP ; IN ; NA ; OP,it ; lt ; ne ; av
New_HI_ID_LY_OP_SP_clean_clean.db,f101163e4cfe6a8cd3cf96326fd63bab,SP,SP,it
ob.db,914027e02846a9a9248aaa26588f1701,ID,LY ; ID ; OP,- ; - ; oo
ob.db,76d90d42a56599eaac6e45be41c733ee,SP,SP,os
ob_2.db,975c849cf069e5422790292905953bce,ID,OP ; ID,ob ; -
ob_2.db,342d85c61bba8107d67711f365b964c9,ID,OP ; ID,ob ; -
ob_2.db,2a021ef9245d2e219c87957b6bddf1b8,ID,IP ; ID,ed ; -
ob_3.db,afb386ce39c186dffa559c13355ed9ca,ID,OP ; ID,ob ; -
ob_3.db,5c3cf20423a9f54891d139c8127601c1,SP,SP,os
ob_3.db,7c022224979e63070ebf43be9aad52e4,ID,OP ; ID,ob ; -
ob_3.db,cbb196401a6ef100896432c7d46ad4d7,ID,OP ; ID,ob ; -
ob_3.db,2a57902d8e7061048c738e148da8a0ff,ID,OP ; ID,ob ; -
ob_3.db,59cb30baabd2bd8a1e511f49825932e0,ID,OP ; ID ; NA,rv ; - ; ne
ob_3.db,1bf8a5cfd921a64d8176d772ba34d2e4,ID,OP ; ID,ob ; -
ob_3.db,db411fdd9903c7af7a6be92314288971,ID,OP ; NA ; ID,ob ; nb ; -
ob_3.db,3cc82605e3a0b546a2b05d1809eae54c,ID,OP ; NA ; ID,ob ; ne ; -
ob_4.db,2be694100be447da64c8bb7fb0dec2a5,SP,OP ; SP,ob ; os
ob_4.db,edaace97d27f61fcec1a9ac5aec0edd5,SP,SP,os
ob_4.db,ecb58ebff23c4b05bf5344d788426eec,ID,OP ; ID,ob ; -
ob_4.db,30682b1f71a916d03e03235ae2bd216c,ID,OP ; ID ; NA,ob ; - ; ne
oi_2.db,b43062c9cc3f766a4292b410fb266d48,ID,IN ; ID,oi ; -
oi_2.db,4e6327f41fd3f70ea795d90ec99c94fa,ID,IN ; ID,oi ; -
oi_2.db,e4f8cc29c2d796a3745a5f99de6d625a,ID,IN ; ID,oi ; -
oi_2.db,248fde201ad7da32e539db285062a0e6,ID,IN ; ID,oi ; -
oi_2.db,08bf727a8e92baaabf18979303308ee2,ID,IN ; ID,oi ; -
oi_2.db,6665b003c4d572d2ba5ff32a24439951,ID,IN ; NA ; ID,oi ; ne ; -
oi_2.db,190a08d158979c1202ecc98ad13d2601,SP,SP ; ID ; OP,os ; - ; oo
oi_2.db,190a08d158979c1202ecc98ad13d2601,ID,SP ; ID ; OP,os ; - ; oo
oi_3.db,4c811248c5d03d19b64a8fa3b744fee1,ID,IP ; NA ; ID ; OP,oe ; ne ; - ; rv
oi_3.db,0db63c36d2c22d6b82672edbf1abf51f,ID,IN ; ID,oi ; -
oo_4.db,ee40bbca10105fe17de309237e2a4095,ID,OP ; ID ; OP,av ; - ; ob
oo_4.db,1dec30014e32407dd6a8d5b594220890,ID,OP ; NA ; ID,oo ; on ; -
oo_4.db,f126d60b966f41e52396d27d955576dc,ID,OP ; ID,oo ; -
oo_4.db,58089f080659117607f9eea0de9b73ca,SP,SP,os
oo_4.db,53ae07623ddb00df7ac05abc1c756f18,ID,OP ; ID,oo ; -
oo_4.db,a81370747a0e663346ce71240a24df36,ID,OP ; LY ; ID,oo ; - ; -
oo_4.db,6aa10bf11f8dc1e02ed5398e4e183b49,ID,OP ; ID,oo ; -
oo_4.db,8ff3e9a36d08ba6cb8c836935fea3a4f,ID,OP ; OP ; NA ; ID,oo ; rv ; on ; -
oo_4.db,41a66d042eedda08ad991baba2fd63cc,ID,OP ; ID,oo ; -
oo_4.db,5b8cf85ee20bbb0635518f46129a0af0,ID,OP ; OP ; ID,oo ; rs ; -
oo_4.db,0121682d0cd4f484ba66b31d722c4075,ID,OP ; HI ; ID,rv ; oh ; -
oo_4.db,fbf15d8b2c6c853586bef63d69f60b6c,ID,OP ; OP ; ID,oo ; ob ; -
oo_4.db,063f55f9063be12a30ccb130e3d91d50,ID,OP ; ID ; NA,oo ; - ; on
oo_4.db,0b2d5b1d88e9e09947d8f642f7731cfc,ID,OP ; ID,oo ; -
oo_5.db,688227166c535d6c8b303ef448016588,ID,IN ; ID ; LY ; OP,dtp ; - ; - ; oo
oo_6.db,ec35ac79377cb9198eeef4ba922d24c2,ID,OP ; ID,oo ; -
oo_6.db,6f906c9e0c96467114fc326c73c3d280,ID,OP ; ID,oo ; -
os.db,d2edcb8798e3108103b663143ca78298,SP,SP,os
os.db,255f91d51d9aba360791d3034beff085,SP,SP ; SP,os ; it
os.db,255f91d51d9aba360791d3034beff085,SP,SP ; SP,os ; it
os.db,84d4be1fe2d0ee03f78686e2ecb73a02,SP,SP,it
os_2.db,4cae3e7ad9423b1bf8274ed1e0585259,SP,SP,os
os_2.db,bafcd0799e7ab818fb4b107061562559,SP,SP,os
os_2.db,92c20196316c59877218cb9406fc9072,SP,SP,os
os_2.db,e0aafa9318ecae950b2fe5fff9b11ecb,SP,SP,os
os_2.db,be33aba9b934a4cd54663ba25bac2e53,SP,SP,os
os_2.db,91293da63b66eb273c6bf4d0c2ce8e11,SP,SP,os
os_2.db,6cd83a697a29f669c509b9d2c2a70692,SP,SP,it
os_2.db,7d7c4253b413411db25728512e67cdee,SP,SP,os
os_2.db,80bc327935d59f03763b931e0314a4c9,SP,SP,os
os_2.db,03fbd6975235b25155214f07c26c4ddf,SP,SP,it
os_2.db,9383e8814a78d957d3832ebb449598a6,SP,SP,os
os_2.db,db12ef7694adfac7ad362a11f4013c35,SP,SP,it
os_2.db,992d868538f4d1a050321133e20ab5f1,SP,SP,it
os_2.db,a76b4ff80cda6fabcda5d7f3b79aaa19,SP,SP,it
os_2.db,99de053252cd3b75eb597a25438b58a1,SP,SP,os
os_2.db,a757bc26aa52a3150da36852a969479c,SP,SP,os
os_2.db,d1a99077cab65f1d63d5885f33d2a837,SP,SP,os
os_2.db,862bfa1c3d8100f89df3eae0c3de087c,SP,SP,os
os_2.db,5b886f0ec5e7483807056559c17b21aa,SP,SP,os
os_2.db,4f4e1c2e5cf45178bc8e64f84200bc30,SP,SP ; IN,os ; oi
os_2.db,3131b1c1c16c3d45720fd37663e8485d,SP,SP,it
os_2.db,3cf40ac96db7a738d5b4b669789b5df4,SP,SP ; NA,os ; on
os_2.db,b9b465d4685287bcc9b3522c18251c7d,SP,SP,os
os_2.db,67e3cec610930fde1eaeab80a51283cb,SP,SP,os
os_2.db,56e34c33439ea1f68cc30f3eb291c3f3,SP,SP,os
os_2.db,1e262de8af5b3810d480908fe95f6dd3,SP,SP ; NA ; OP,it ; ne ; oo
os_2.db,867888c2fc56a3ab51839bbe0ced845f,SP,SP,it
os_2.db,777e09c9a8b3bf30a69cfb340356d015,SP,SP ; NA,os ; ne
os_2.db,3565df706b17bd4e55407eaeb18f949f,SP,SP ; NA,os ; on
os_2.db,be9ca7f1ee9e7e6a8e1c21ed9eae3f1e,SP,SP,os
os_2.db,35a6d8e60547b09a85f0066fc93ed803,SP,SP,os
os_2.db,8c7e3cf5ce48d2f32dbb971e55e0ce18,SP,SP,os
os_2.db,9bd0ab7c887669765d8abc1924b46ee9,SP,SP,it
os_2.db,44fbecf00bb5c3b4be66e192a3234a13,SP,SP,it
os_2.db,13c09ad7b08ec8820346d57d3cc26623,SP,SP,os
os_2.db,fed5e139017ab749f36d18805457270c,SP,SP,os
os_2.db,aae9fd550f69b46ee0af925bded1fef2,SP,SP,os
os_2.db,f5b99c42f18ec5ec40ceca5719b43ca9,SP,SP,it
os_2.db,be9fe1c3d4b30d0f8f76e64025144098,SP,SP,os
os_2.db,98943fb3bc1a8ebfef24c12d39aa0cdd,SP,SP,os
os_2.db,370428f34d3bcdc05a539f06d383cd31,SP,SP,os
os_2.db,286a67d1423d3bbe377dc234e1d5a7b5,SP,SP,it
os_2.db,9a612a89a62652abc070216403a9770c,SP,SP ; NA,os ; ne
os_2.db,48581e844996c9261a483ee79ba7cf01,SP,SP,os
os_2.db,0e562be60271ee42ab26fe057738cfba,SP,SP,os
os_2.db,5e245fbd598a0d6928278789991a0d59,SP,SP,it
os_2.db,fe8992c4600e1b1e866be3d8e34c07c6,SP,SP,it
os_2.db,24ec19e2a85a863497f19b0c0826839f,SP,SP,it
os_2.db,2818b92a337aae464b118fea45fde10d,SP,SP,os
os_2.db,2bbb94a6ec218ba4fc8f8b1a3d2e90ab,SP,SP,os
os_2.db,8f24949eff7214b62496939aa2e7ef44,SP,SP,os
os_2.db,2735695ca22b66670621b1eb808f5780,SP,SP ; NA,it ; ne
os_2.db,77de1d36e97873e084fec3f285337fb9,SP,SP,os
os_2.db,280c8c0a711c9eeb1e037ca1f33304c3,SP,SP,os
os_2.db,7fc44d99d8211cfc55b5376f8420d37d,SP,SP ; NA,os ; ne
os_2.db,56f4fd71282792354630c3ebca334ee7,SP,SP,os
os_2.db,c91c4c8213a253b3d7f38d1f6cfb6688,SP,SP,os
os_2.db,4b24474723780d9e7c74d3a2ada0eeed,SP,SP,os
os_2.db,49f9431576015f7d5c84451e83424949,SP,SP,it
os_2.db,fd4761c0b035ed6de42a873e609c0cc1,SP,SP,os
os_2.db,12e0c3ab57d24e83bd36aa7114f4e2ae,SP,SP,it
os_2.db,3689ca78dc5a60d1adcadda522437cc8,SP,SP,os
os_2.db,9e80ab957eba040e3cebba59fb83ac66,SP,SP ; NA,os ; on
os_2.db,389e9ead1a59d15db68643dad9095681,SP,SP ; IN,it ; oi
os_2.db,b98e7e998f7e07f3f0a5104f63ae8a1b,SP,SP,os
os_2.db,4c813b7352944f86b830a7f525f26edb,SP,SP ; NA,os ; ne
os_2.db,70c83d996a11efe7cb40493eccbfff23,SP,SP,os
os_2.db,fefac3b10308ead3740582efd4a8f4dd,SP,SP,os
os_2.db,569b52e38ff8fe518ea24b44a2614d61,SP,SP,os
os_2.db,35ba64d9105ba9c1d810c61b33210997,SP,SP ; OP,os ; oo
os_2.db,5e63fb670b1bbc7db90050bf86818253,SP,SP,os
os_2.db,a47f82edf2a8aa5d0ee3cf0223cd1661,SP,SP,os
os_2.db,38d4298143ce192d4a24f605a686e39e,SP,SP,os
os_2.db,43fad878c1c12b3bd2b1885de3ffbad6,SP,SP,os
os_2.db,5c1bae74ac3165cd9d48398e7f387a08,SP,SP,os
os_2.db,a056eaa54b9e2600bb3e0442a5061835,SP,SP ; NA,os ; ne
os_2.db,51b340a9362d339b89149e18b2d9f9b6,SP,SP,os
os_2.db,50efda5ba050d9336b3e01dd709753a6,SP,SP,os
os_2.db,636ff4bfc8c5288326e04b0571729f56,SP,SP,os
os_2.db,a60d0d47acc2030f5f2759d25b0d190b,SP,SP,it
os_2.db,421000c38859e09272e89112593a66c9,SP,SP,it
os_2.db,9f9e2e542c8cf378c64297b9152df3c8,SP,SP,os
os_2.db,39b5c4c5fd771d30a4a11ca7308d40c6,SP,SP,os
os_2.db,a9af43e305ce734532213d84a056b638,SP,SP,it
os_2.db,054ca084f4c6894ce20a34bea39c41a7,SP,SP,it
os_2.db,3625e84eed5ba426fc397d6c489143ae,SP,SP,os
os_2.db,fdb9a8b4ba723d2a652683996e335085,SP,SP ; OP,os ; rs
os_2.db,b39c8345321e79f9c2f6d6cb31adecab,SP,SP ; NA,os ; on
os_2.db,887bf658e02381b387b54176e2cc6f7c,SP,SP,os
os_2.db,a746e6eff31f19bc64c5989e9b33a4f4,SP,SP ; NA,os ; on
os_2.db,c25af24b53687ff9f53c2b96d0ccec3b,SP,SP,it
os_2.db,645bd0ce9b16c1d1b661d4e35530e4c1,SP,SP,os
os_2.db,fa53e4f33df401eadd92c4e6dd8c22d4,SP,SP,it
os_2.db,c6c2a0bfc2e70bc76832a096da002867,SP,SP ; SP,os ; it
os_2.db,c6c2a0bfc2e70bc76832a096da002867,SP,SP ; SP,os ; it
os_2.db,cd52e12a457d61cbaa73c93ba184ee07,SP,SP,it
os_2.db,304a0bd0279531e3aa412614de1f550c,SP,SP,it
os_2.db,1f3c7a181283e4908b2bda90eb20f90e,SP,SP,os
os_2.db,82cb532d178dde61652c5d9e2e29991f,SP,SP ; ID,os ; -
os_2.db,82cb532d178dde61652c5d9e2e29991f,ID,SP ; ID,os ; -
os_2.db,8f6d3015864ac16be42806298ea0b578,SP,SP,os
os_2.db,97df20c392c25aba81e132d8dc9e3d35,SP,SP,os
os_2.db,8dd3d5eae33aab78de552a836385233c,SP,SP ; IN,os ; oi
os_2.db,cc48014d60c5117f5e8f869b09dc6662,SP,SP,os
os_2.db,2ec09820c76a4694eb99bb27dd513881,SP,SP,it
os_2.db,09e5021e359d16a44ca1dcb50caa2020,SP,SP,os
os_2.db,2a1e1c7f08003d88ce85cf4064291956,SP,SP,os
os_2.db,35c43d391d2d21b321dc603155b6b469,SP,SP ; IN,os ; dtp
Persian_data.db,d9c94c7782ccd7b7b80c38601abfc8bc,ID,ID,-
Persian_data.db,40d969baa7594818249b3b51074f015a,ID,IP ; ID,oe ; -
Persian_data.db,b35c7fe5a5c8861e7a8c2368a43278ff,ID,IP ; HI ; ID,ds ; oh ; -
Persian_data.db,5b46c866f29e39987d7496a112e0c81b,ID,ID,-
Persian_data.db,cfc3f0b764040af1a4a9df065d2b0449,ID,ID,-
Persian_data.db,1b9d6dfaa175aa58d3cf8ab28d079ec6,ID,ID,-
Persian_data.db,ec012ed9e07881cd9600940c892ad387,ID,ID,-
Persian_data.db,0e7ad3f33f40f78ac135c2984d21b53d,ID,IP ; ID ; OP,oe ; - ; rv
Persian_data.db,af8835082a6ecc5c1bd41e5c8a2e9d38,ID,ID,-
Persian_data.db,af8ae613aae5a8c6751720c26d2ae093,ID,IP ; ID,oe ; -
Persian_data.db,338cdcc1bd98e6f59b03840bfa916614,ID,HI ; ID,oh ; -
Persian_data.db,407b06f34a319996f8ad6be2ac0dc65a,ID,ID,-
Persian_data.db,073811e7e01bd9f9b70664daefecb3b3,ID,ID,-
Persian_data.db,de688b21a1f61e59b1d21ae50c7f9395,ID,NA ; IN ; ID,ne ; dtp ; -
Persian_data.db,bf126e4a24aa7bb18070f8c11f661ae5,ID,LY ; ID ; NA,- ; - ; nb
Persian_data.db,281f040a789171e65e21316043d8a6ae,ID,ID,-
Persian_data.db,243b8c975e4f4255c37eee2142e8c651,ID,ID ; LY ; OP,- ; - ; ob
Persian_data.db,1dbea9c115252d917ef74a0fe3d8a035,ID,IP ; ID,ds ; -
Persian_data.db,c2126e68265735bbbfa06a899d227242,ID,IP ; ID,oe ; -
Persian_data.db,04cf3dbdce597f892255a8b9f78b0ea0,ID,NA ; ID,on ; -
Persian_data.db,0d368a7757f4f5f0183d13e19041ee47,ID,IN ; ID ; OP ; OP,dtp ; - ; rv ; av
Persian_data.db,79006302a834000b0512ae536ee26679,ID,ID,-
Persian_data.db,c3f278f122d23ee13f0b4528619b572a,ID,IN ; ID,lt ; -
Persian_data.db,875b1bcf86e2b09c6e903e6b8858c6ef,ID,NA ; ID,ne ; -
Persian_data.db,64546ec52b1f7935b953c4d6e941429a,ID,NA ; IP ; ID,ne ; oe ; -
Persian_data.db,b7e8d0ce42f37f9b35dd6105b581de6d,ID,LY ; ID,- ; -
Persian_data.db,4e62b9d37c066ef8a216ab4e76cab50a,ID,OP ; ID,rs ; -
Persian_data.db,5cae70ed1eba87a2dcd9ed37a1363ac6,ID,IN ; ID,oi ; -
Persian_data.db,ec3b4d64570b4bd9338b8c0518ce9adf,SP,IN ; SP ; ID,dtp ; it ; -
Persian_data.db,ec3b4d64570b4bd9338b8c0518ce9adf,ID,IN ; SP ; ID,dtp ; it ; -
Persian_data.db,93f8544d427b0516aa5d5213d1f709b2,ID,IN ; ID,oi ; -
Persian_data.db,3d3fa7ed8842c386b578c7df2e5c0f76,ID,NA ; ID,ne ; -
Persian_data.db,6eea9288c888ed229f8295975a392018,SP,NA ; SP,sr ; os
Persian_data.db,49fc443438f5f6693ed96f306a1695a1,SP,SP,it
Persian_data.db,248fe2d300503f35d9d4d6493ffc4c01,SP,SP ; IN,it ; dtp
Persian_data.db,8ad3f2924c8581987b601e44b70a24fd,ID,NA ; ID,ne ; -
Persian_data.db,4037bd326c128fa5dbcbd673abd1723c,ID,NA ; ID,ne ; -
Persian_data.db,73418f4c486a37729fc535abbefd05a9,SP,SP ; NA,it ; on
Persian_data.db,c5830ec56ea8e2cedc91b2b1f35b30e6,SP,NA ; SP,sr ; os
Persian_data.db,da4a5244a7eac8ee7b7877fee04ab5db,ID,IP ; ID,oe ; -
Persian_data.db,c1116deae347da583636f38d99297ca2,ID,OP ; ID,rv ; -
Persian_data.db,748983fca1eae67b4ea28d940e1a351b,ID,ID,-
Persian_data.db,c92b75f4c9f629a35d8f8317c98ed89c,ID,ID ; OP,- ; av
Persian_data.db,7ddffc9d5b466defc462af5037753e70,ID,NA ; ID,ne ; -
Persian_data.db,d282bc36e48e4c9842e0c09590cf1e90,ID,NA ; ID,sr ; -
Persian_data.db,b24fb77b692966e50746acc503ed0fbd,SP,NA ; SP,ne ; it
Persian_data.db,2bfd41ac2124969a7646f8c5c20ff5ee,SP,SP ; OP,it ; rs
Persian_data.db,8ad93e6e84a215c5b81498acfa3c703c,SP,IP ; SP,oe ; it
Persian_data.db,fbc03dacd666e3b866a66ef00120b06f,ID,ID ; HI,- ; oh
Persian_data.db,f6b802d6bb498e66c7f1619154f71129,SP,NA ; SP,ne ; it
Persian_data.db,05a5b6d377c2fcbe89a2440bf3f96c0e,ID,NA ; ID,nb ; -
Persian_data.db,ed6d4a9fe297b70985a9ee0ab0d6686f,SP,IN ; SP,dtp ; it
Persian_data.db,b19805d04c4caedd75787f08106b9a15,SP,SP ; OP ; OP,it ; ob ; av
Persian_data.db,7e880d9e05970b366bcb4809ff55f31f,SP,NA ; SP,ne ; it
Persian_data.db,d003e6b368244d8defee12e745d97f65,SP,IN ; SP,dtp ; it
Persian_data.db,5fb8efd710168c7fec0ef1d0e1970094,SP,SP,it
Persian_data.db,74570b080a1ad00e90221b865ad056c3,ID,IP ; ID,ds ; -
Persian_data.db,60fa0a5bf5ad1291f400581ef4e27f9f,ID,OP ; ID,av ; -
Persian_data.db,ee95b9ff1264b3d1781c72f09e39372b,SP,SP,it
Persian_data.db,2702ae96236685a13ed2f798cf29dcd2,ID,OP ; ID,ob ; -
Persian_data3_clean.db,ef958af97cf0ab7d7d740067b024d52b,SP,SP ; OP ; IN,it ; oo ; oi
Persian_data3_clean.db,f52607922370e11eb062fff373209b71,SP,SP,it
Persian_data3_clean.db,f98cb027eb2b5970d8daa0f36a48e08f,ID,IP ; ID ; IN ; OP,ds ; - ; oi ; rv
Persian_data3_clean.db,f2eb35861ff1fae274a3325075b59d97,ID,NA ; ID,ne ; -
Persian_data3_clean.db,fbbd25927ae1632428699231afb9174b,ID,ID,-
Persian_data3_clean.db,ed3f72950285ddb4bfa554684cd5f23a,SP,NA ; SP,sr ; os
Persian_data3_clean.db,f433a7fe85779f4a5b114a5a10a5318e,ID,IN ; OP ; ID,dtp ; oo ; -
Persian_data3_clean.db,ec61368c7807c660bd553a2b341252db,ID,OP ; ID,ob ; -
re.db,dcb64c4be36308af8a0d4aa87407ef47,ID,HI ; ID,oh ; -
re.db,994e8ec75325893b0d45d5860b190f2b,ID,HI ; IN ; ID,re ; dtp ; -
re_2.db,ad37a8eb8fae1307d61d1b1a7d614a57,ID,HI ; IN ; ID,re ; dtp ; -
re_2.db,e179562e0268e01778e496df21c43c55,ID,HI ; NA ; ID,re ; ne ; -
re_4.db,c7738f2c31af5931adad91aa1ed2ba90,ID,HI ; ID ; OP ; IN,re ; - ; oo ; dtp
re_4.db,263444ef62d729a231bff7f1ce919ca4,ID,HI ; ID,re ; -
rs.db,5e815483003f0183cb357291f5fd73b0,SP,OP ; SP,rs ; os
rs.db,3659588942b897b5300d03919dfe5848,SP,SP,os
rs.db,d2cc861cbbc58feab87812febf52b19e,ID,OP ; ID,rs ; -
rs.db,0f6e7be87e2e70919486aeddb0f7cd84,SP,NA ; SP,ne ; os
rs.db,45a46c0a0d177365962a56e51cd35c44,SP,SP,os
rs.db,61a0b4edd913c02a60593f1829c7c11a,ID,OP ; ID ; IN,av ; - ; oi
rs.db,d670d3d9653efac5ab021376d2dd0401,SP,SP,os
rs.db,499510ab53d05e199504f82282cf694a,SP,SP,it
rs.db,92a28ffe9cd6b4e11e3f1d32ddb43a20,SP,SP,os
rs.db,599a658e661d98b365b2a1b6731c1bb2,ID,IN ; ID,lt ; -
rs.db,a209887c7f66ee92a9ecd3841666a170,SP,SP,os
rs.db,1003b0cc5246d0e1f8208d65b9fdf741,SP,SP,os
rs.db,6934f282f2a6e020bb55fb1e516aca67,SP,SP,os
rs.db,2e3bf93732402f546859ccee9dfabde2,SP,SP,os
rs.db,40fc71a21c94368b388278184e5fa6a0,SP,SP,os
rs.db,419b26d9b7a37bb273269f3053bdbcd3,SP,SP,it
rv.db,0214f7193017c01918a27b6f4e51a3c8,ID,OP ; ID,rv ; -
rv.db,e62a4d22fc53d5c072827859d370c516,ID,OP ; ID,rv ; -
rv_2.db,3bb8aa990f74a9f122ecdff7f9873d88,ID,OP ; IP ; ID,rv ; ds ; -
rv_2.db,a3755dcfd21dc0131368e03dfd4a872f,ID,OP ; ID,rv ; -
rv_2.db,2585057f5883bbde55136a85fbf310ae,ID,OP ; ID,rv ; -
rv_2.db,a059dfc20d3dfc25002f568cd3bfae6b,ID,OP ; IN ; ID,rv ; dtp ; -
rv_2.db,742e3060694faa96561f7490dab450c6,ID,IN ; ID,dtp ; -
rv_2.db,f579039d55d377084e629e9bcc7f5f3d,ID,OP ; ID ; IN ; IP,rv ; - ; oi ; ds
rv_2.db,76c8f821f498ff45619f76116dff4729,ID,OP ; ID ; IN,rv ; - ; dtp
rv_2.db,520d90babf230516ed06fce14b221b2f,ID,OP ; ID ; IN,rv ; - ; dtp
rv_3.db,ce49b2278015597c58e1662e3a61ad3f,ID,OP ; ID ; IP,rv ; - ; ds
rv_3.db,e48b4ac68f130b3d7fbf25c385fff041,ID,OP ; IN ; ID,rv ; dtp ; -
rv_3.db,6062a53b2512ddbeaab322a32278718d,ID,OP ; ID ; OP,rv ; - ; oo
rv_3.db,0ee0a31c7ae573f2bf5a65e8ddd72e5d,ID,OP ; IN ; ID,rv ; oi ; -
rv_3.db,0ffea544124266d820253b49022d6918,ID,OP ; IN ; ID,rv ; dtp ; -
rv_3.db,9aefa529f0bd6584ae1d37dbf3795473,ID,OP ; IN ; ID ; NA,rv ; oi ; - ; ne
rv_3.db,02ae8b384e8eda9f79f1735bdde5c480,ID,OP ; IN ; ID,rv ; dtp ; -
rv_3.db,cf461bbbb3277c00b13dd2f9cb10501f,ID,OP ; IN ; ID,rv ; dtp ; -
rv_3.db,ca92f5f80a7be2b39a740aae0fa74e35,ID,OP ; IN ; ID,rv ; dtp ; -
